query_id,table_id,rel,query,query_l,idf1,idf2,idf3,idf4,idf5,idf6,row,col,nul,in_link,out_link,tImp,tPF,PMI,pgcount,leftColhits,SecColhits,bodyhits,qInPgTitle,qInTableTitle,yRank,csr_score,sim,avg,max,sum,resim,reavg,remax,resum,csim,cavg,cmax,csum,esim,eavg,emax,esum
1,table-0288-531,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,3,5,0,44,47,0.5,0.00933997509339975,6.276763334158578,103.5813953488372,0,0,0,0.0,0.0,51,1.433408,0.5413912534713745,0.13331663617017595,1.0000001192092896,5.8659319914877415,0.7153897246769384,0.7285763943977566,0.8324186392982593,1.4571527887955131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0288-530,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,4,5,1,44,47,0.5,0.012453300124533,5.672526575391118,103.5813953488372,0,0,0,0.0,0.0,51,1.433408,0.5612006783485413,0.13090427994558756,1.0000001192092896,5.759788317605853,0.7153897246769384,0.7285763943977566,0.8324186392982593,1.4571527887955131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1000-57,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,2,2,0,7,369,1.0,0.0022484541877459247,4.986917061404199,26.337209302325583,0,0,0,0.0,0.5,51,1.7139885,0.6036924123764038,0.16373156999179628,1.0000001192092896,7.204189079639036,0.6784386603956374,0.6907464323815633,0.7885817331775231,1.3814928647631266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1423-774,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,9,2,0,105,84,0.5,0.004424778761061947,3.699853501145913,282.95348837209303,0,8,8,0.0,0.0,51,5.1816716,0.28458642959594727,0.09947401742101647,0.2735234200954437,1.5915842787362635,0.7460687019564533,0.7218159522808781,0.8562136646614993,4.330895713685269,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0839-987,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,4,5,7,47,56,1.0,0.3125,7.983440063006542,14.627906976744185,0,0,0,0.0,0.5,51,0.62789774,0.49769824743270874,0.14933044722420163,1.0000001192092896,4.778574311174452,0.7697797834982296,0.7757156512593402,0.8606077010785174,1.5514313025186803,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1203-836,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,4,8,0,147,94,0.3333333333333333,0.19753086419753085,4.8607221621762156,28.593023255813954,1,1,8,0.0,0.0,51,2.1866865,0.41650745272636414,0.11765435330259304,1.0000001192092896,4.235556718893349,0.7514310426048263,0.7576298257201867,0.84181373935846,1.5152596514403733,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1203-868,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,4,8,0,146,96,0.5,0.12955465587044535,5.284312105851739,95.56976744186046,1,1,8,0.0,0.0,51,2.1866865,0.3932383358478546,0.12163740865487073,1.0000001192092896,3.4058474423363805,0.711550139932349,0.7226623349440342,0.8194299434557273,1.4453246698880684,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0063-827,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,10,2,0,293,114,0.2,0.005028916268544128,3.2804420664965983,462.40697674418607,2,0,2,0.0,0.25,51,2.9781134,0.5180709362030029,0.13692306760725947,1.0,9.310768597293645,0.8138785234054744,0.8043471835742768,0.842687267819357,1.6086943671485536,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1071-345,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,16,5,0,0,0,0.0,0.0,0.599380623381286,0.0,4,4,21,0.0,0.0,51,4.9418592,0.35556596517562866,0.08058514729782473,0.28966397047042847,4.512768248678185,0.5617001461678697,0.5846553221850341,0.7071766625227217,1.1693106443700683,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0216-976,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,6,11,16,5,5,0.125,0.717391304347826,3.0360112268320205,9.30232558139535,0,0,0,0.25,0.0,51,1.4906421,0.5528903603553772,0.15218279340751906,1.000000238418579,9.73969877808122,0.6247110302227541,0.635187565216474,0.7224889565117154,1.270375130432948,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0216-970,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,4,11,16,5,5,0.125,0.4782608695652174,3.0360112268320205,9.30232558139535,0,0,0,0.25,0.0,51,1.4906421,0.5303318500518799,0.1437369531015386,1.000000238418579,9.774112810904626,0.6247110302227541,0.635187565216474,0.7224889565117154,1.270375130432948,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1391-8,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,29,6,29,481,401,0.0,1.5263157894736843,1.0163096548175246,174.59302325581396,7,1,8,0.0,0.0,51,2.9439657,0.4502549171447754,0.11703669783310033,0.3841416537761688,5.617761495988816,0.8981937110319674,0.5810644650975683,0.8275274916273982,18.594062883122184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0377-686,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,1,1,0,145,74,1.0,0.0012062726176115801,0.0,40.26744186046512,1,-1,1,0.0,0.25,51,0.7718255,0.34119948744773865,0.0885618453116463,1.0,3.8967211937124375,0.15209930962820659,0.15522384933579464,0.17834561575902458,0.3104476986715893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0730-168,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,16,8,42,7,26,0.25,0.47058823529411764,3.78593829969138,3.488372093023256,0,0,0,0.25,0.5,51,2.8539193,0.6082407832145691,0.1594791179910923,1.000000238418579,11.482496495358646,0.6695609092826053,0.6850069096794456,0.7922933370946986,1.370013819358891,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0554-923,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,1,2,0,7,10,0.5,0.0043859649122807015,5.643405378740398,40.13953488372093,0,0,0,0.0,0.25,51,0.8473116,0.5891713500022888,0.16426190193710177,1.000000238418579,5.913428469735663,0.7710899691703959,0.7727476167746907,0.8438358120074222,1.5454952335493815,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0552-511,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,1,3,0,5,17,0.5,0.03260869565217391,6.158579120966784,2.2325581395348837,0,0,0,0.0,0.25,51,0.84681284,0.5824773907661438,0.15614106560096844,1.000000238418579,6.245642624038737,0.7646654040187763,0.7668286814767297,0.8390141355550045,1.5336573629534593,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1402-139,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,5,10,0,98,305,0.5,0.22624434389140272,3.7716864373565167,332.90697674418607,1,0,1,0.25,0.25,51,0.53250486,0.6240988969802856,0.18561259588841494,1.000000238418579,5.939603068429278,0.6432802087842721,0.6560699787012343,0.7524775597720761,1.3121399574024686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0998-242,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,2,2,2,24,246,0.5,0.01444043321299639,4.157727301697876,9.80232558139535,0,2,2,0.25,0.0,51,0.6369962,0.4212774634361267,0.12196250027045608,1.000000238418579,5.366350011900067,0.849437960096167,0.6923267248010649,0.9040111476348167,2.7693068992042598,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0533-191,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,2,2,2,118,533,0.09090909090909091,0.010869565217391304,4.157727301697876,11.093023255813954,0,2,2,0.25,0.0,51,0.6369962,0.5146985054016113,0.14530648400541396,1.000000238418579,5.812259360216558,0.9102287773245895,0.8438023961497968,0.9040111476348167,3.375209584599187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0507-876,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,2,2,2,1491,265,0.125,0.002052334530528476,4.157727301697876,243.69767441860466,0,2,2,0.25,0.0,51,0.63749534,0.5005302429199219,0.1513755933329877,1.000000238418579,5.449521359987557,0.9075597886632063,0.8639439113876664,0.9040111476348167,3.4557756455506654,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0998-240,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,2,2,2,26,257,0.5,0.01238390092879257,4.157727301697876,11.011627906976743,0,2,2,0.25,0.0,51,0.6364974,0.44324254989624023,0.12846006066926444,1.000000238418579,6.166082912124693,0.844927643760762,0.6921875210833413,0.9040111476348167,2.768750084333365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0998-43,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,2,2,2,26,257,0.5,0.013986013986013986,4.157727301697876,10.465116279069768,0,2,2,0.25,0.0,51,0.6364974,0.4688930809497833,0.1283683285388785,1.000000238418579,6.1616797698661685,0.8453354817402852,0.6901567614972104,0.9040111476348167,2.7606270459888416,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0997-806,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,2,2,2,28,251,0.5,0.012461059190031152,4.157727301697876,14.418604651162791,0,2,2,0.25,0.0,51,0.6369962,0.4549386203289032,0.12298821927591537,1.000000238418579,5.903434525243938,0.8602155860932506,0.7416688246062519,0.9040111476348167,2.9666752984250078,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0424-979,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,8,4,0,9,156,1.0,0.06751054852320675,5.5496728377787505,5.488372093023256,0,0,2,0.0,0.0,51,2.3736715,0.31246092915534973,0.08789745218070623,0.23384784162044525,2.4611286610597745,0.2768487723377227,0.11520892632556905,0.8064573107051325,2.0737606738602428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0464-505,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,93,5,0,38,41,1.0,0.9607438016528925,3.939515892558544,79.24418604651163,0,12,21,0.0,0.0,51,5.503565,0.404437780380249,0.09681756113838803,0.3522188663482666,5.42178342374973,0.784960484126528,0.7089210554183726,0.9020093317908481,28.356842216734904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1049-763,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,13,6,3,22,114,0.08333333333333333,2.2941176470588234,1.549776336845672,16.441860465116278,0,0,8,0.0,0.0,51,2.4267037,0.34003549814224243,0.08043908002302767,0.28966397047042847,4.182832161197439,0.7220356484077771,0.45159352475671577,0.9155410730731223,6.322309346594021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0031-203,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,32,6,11,1292,810,1.0,0.05842970176506391,2.1608235922313606,288.7906976744186,0,0,20,0.0,0.0,51,3.1026833,0.26823702454566956,0.07292361223112999,0.22486630082130432,2.6252500403206795,0.9169231367507675,0.7245214267484072,0.9497103160264114,33.32798563042673,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1049-718,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,30,6,11,253,620,0.022222222222222223,15.0,2.1608235922313606,91.83720930232558,0,0,20,0.0,0.0,51,3.1276066,0.33456510305404663,0.08699619627926343,0.3097001612186432,4.175817421404645,0.9144119611861274,0.7197890175924025,0.9497103160264114,33.11029480925052,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0168-741,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,6,6,0,1330,680,0.3333333333333333,0.004300047778308648,4.190359994194237,943.2093023255813,0,0,0,0.0,0.25,51,1.2532394,0.5678358674049377,0.15877142531098798,1.000000238418579,6.985942713683471,0.926161368264424,0.824806763034193,0.9355512827798143,11.547294682478702,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0060-37,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,62,3,26,135,336,0.04,3.875,-0.2604198243021054,30.627906976744185,0,0,4,0.0,0.0,51,2.0325708,0.35692644119262695,0.10559056266876203,0.28007763624191284,2.956535754725337,0.8967120664502655,0.6082827646799485,0.9316604055786908,43.79635905695629,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1049-723,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,15,6,18,253,620,0.022222222222222223,7.5,2.1608235922313606,91.83720930232558,0,0,8,0.0,0.0,51,2.4124181,0.348287433385849,0.08836801613506395,0.3097001612186432,4.24166477448307,0.9187254682385324,0.7636506112589219,0.9496025324632331,10.691108557624906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0823-471,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,28,6,41,10,79,1.0,18.666666666666668,2.1608235922313606,13.209302325581396,0,0,12,0.0,0.0,51,2.759896,0.33894631266593933,0.08645226723324,0.28966397047042847,3.8038997582625598,0.9283493996825759,0.7866699456586551,0.9434841041807555,23.600098369759653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1049-725,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,37,6,51,253,620,0.022222222222222223,18.5,2.1608235922313606,91.83720930232558,0,0,12,0.0,0.0,51,2.6328692,0.3546954393386841,0.09054083293206834,0.3097001612186432,4.345959980739281,0.9231831298975223,0.7604243653634325,0.9434841041807555,27.37527715308357,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1462-893,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,0,0,0,239,116,0.3333333333333333,0.0,0.0,175.6046511627907,-1,-1,-1,0.0,0.0,51,0.5103147,0.5270780324935913,0.1338490249744306,1.0000001192092896,8.030941498465836,0.7160226432123266,0.7285172700567519,0.830162477527422,1.4570345401135039,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1049-749,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,4,6,4,253,620,0.022222222222222223,2.0,2.1608235922313606,91.83720930232558,0,0,2,0.0,0.0,51,1.0634537,0.3503265082836151,0.08625933562423317,0.3097001612186432,4.485485452460125,0.7727257078496315,0.6386856325675186,0.8610868125112696,5.109485060540149,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0749-810,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,9,3,1,103,147,0.25,0.10756972111553785,4.940541268694651,206.59302325581396,7,0,7,0.25,0.0,51,2.4901218,0.2942313253879547,0.1015677449343327,1.000000238418579,2.8438968581613153,-0.7120582046434798,-0.674760640893878,-0.6141123383879044,-1.349521281787756,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1452-662,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,17,8,38,522,228,0.3333333333333333,0.04737025426680599,7.005434311649509,956.0697674418604,0,0,0,0.25,0.0,51,2.460244,0.24850669503211975,0.08490371770624604,1.000000238418579,2.377304095774889,0.21471047930578083,0.1805951063286497,0.42539054661723935,6.14023361517409,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1470-745,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,30,5,89,85,314,0.1111111111111111,6.25,1.6367272163789948,3.4186046511627906,0,0,2,0.0,0.0,51,2.277535,0.27842047810554504,0.07405113404577908,0.22521531581878662,3.554454434197396,0.7219434142005906,0.6878340062679135,0.8426636058267855,8.254008075214962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1138-576,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,6,2,0,253,368,0.1,0.00989282769991756,0.4337529281821723,25.430232558139537,0,1,1,0.25,0.0,51,0.9729904,0.37192052602767944,0.11269815865671262,1.000000238418579,3.606341077014804,-0.1075130695750132,-0.12874756350022912,-0.05051948034705151,-0.25749512700045823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0781-227,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,7,2,0,284,321,0.5,0.07216494845360824,1.183111215770595,107.61627906976744,0,1,1,0.5,0.25,51,1.2488059,0.5185009837150574,0.1452849106863141,1.000000238418579,6.973675712943077,0.6761407884094855,0.6809043047165654,0.7540051300385611,1.3618086094331308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1318-690,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,3,1,0,155,144,0.07142857142857142,0.012711864406779662,0.0,11.674418604651162,2,-1,2,0.25,0.25,51,0.69969106,0.4683145582675934,0.15791459309402853,1.000000238418579,3.1582918618805707,0.5634179357760236,0.5671448185938484,0.6272699251945074,1.1342896371876967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1260-774,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,2,2,2,12,121,0.2,0.05970149253731343,0.0,1.0348837209302326,0,0,0,0.25,0.25,51,0.65557164,0.4992974102497101,0.14492452330439567,1.000000238418579,7.5360752118285745,0.584279550287802,0.5991156191573315,0.6971522342768164,1.198231238314663,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0165-510,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,118,8,0,71,185,0.16666666666666666,0.5212589729431254,5.342037539079589,2.36046511627907,0,4,16,0.0,0.0,51,4.7497272,0.34175077080726624,0.08687296347446083,0.3716214895248413,5.907361516263336,0.378395121806509,0.36726238987252885,0.37123401256243405,0.7345247797450577,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1266-875,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,6,2,0,248,413,0.07692307692307693,0.005859375,0.4337529281821723,41.08139534883721,0,1,1,0.25,0.0,51,0.9734826,0.37192052602767944,0.11269815865671262,1.000000238418579,3.606341077014804,0.14058334780325568,0.10628668578559561,0.20586352380623402,0.21257337157119122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-0914-103,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,20,8,24,683,235,0.0625,0.017072129748186088,3.453735804367998,1295.046511627907,0,0,2,0.0,0.25,51,1.8791429,0.6213917136192322,0.16064105374139867,1.0000001192092896,8.995899009518325,0.6814457452146286,0.5404557874408439,0.8191290340876703,9.72820417393519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,table-1248-402,0,world interest rates table,4,26.291853181088058,21.809211314380157,21.13500133483996,21.958743048351117,16.52797502937065,107.72278390802995,2,2,2,9,123,0.2,0.045454545454545456,0.0,0.5697674418604651,0,0,0,0.25,0.25,51,0.65557164,0.4927390217781067,0.14696133946283504,1.000000238418579,7.641989652067423,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
